temperature,humidity,hour,is_holiday,demand
30.6,34.3,17,0,10811.0
21.7,52.2,18,0,9962.0
31.3,46.3,19,0,9890.0
13.2,78.4,20,0,9134.0
14.9,54.2,21,0,7971.0
18.8,72.7,22,0,7286.0
25.6,68.0,23,0,6972.0
19.9,47.1,0,0,6252.0
30.3,51.2,1,0,6265.0
33.2,79.4,2,0,6267.0
29.8,48.4,3,0,5991.0
38.0,61.9,4,0,6880.0
28.3,48.3,5,0,5951.0
15.3,55.3,6,0,6300.0
35.9,59.3,7,0,7899.0
20.2,48.3,8,0,7027.0
32.3,45.6,9,0,8290.0
37.6,64.3,10,0,9910.0
28.7,47.3,11,0,9406.0
13.0,47.8,12,0,9755.0
17.7,45.9,13,0,10075.0
35.6,58.8,14,0,11279.0
23.6,74.2,15,0,10468.0
25.6,82.6,16,0,9958.0
31.1,49.1,17,0,10060.0
30.6,92.3,18,0,10034.0
27.2,44.9,19,0,9091.0
23.3,76.3,20,0,8824.0
22.5,49.2,21,0,8032.0
31.9,46.9,22,1,6788.0
29.4,48.8,23,0,6905.0
22.9,59.2,0,0,6400.0
33.7,68.7,1,0,6720.0
24.0,70.0,2,0,5958.0
18.2,45.8,3,0,5559.0
18.9,45.2,4,0,5853.0
17.2,46.3,5,0,5706.0
22.8,58.3,6,0,6220.0
34.9,56.8,7,0,7814.0
18.6,45.7,8,0,7632.0
26.5,64.0,9,0,7561.0
19.7,93.9,10,0,8555.0
22.9,52.4,11,0,9127.0
12.9,53.5,12,1,7782.0
23.2,68.4,13,0,9986.0
23.5,51.6,14,0,10010.0
29.3,70.0,15,0,10132.0
26.8,49.2,16,0,10266.0
15.4,87.5,17,0,10019.0
33.7,65.2,18,0,10499.0
26.7,50.7,19,0,9251.0
26.6,51.2,20,1,6945.0
24.9,52.3,21,0,8358.0
20.9,80.6,22,0,7372.0
26.7,41.0,23,0,7057.0
28.8,50.0,0,0,6088.0
11.0,51.6,1,0,5755.0
20.7,59.8,2,0,5819.0
23.0,55.9,3,0,5555.0
27.0,37.6,4,0,5467.0
34.5,54.0,5,0,6536.0
18.8,58.5,6,0,6450.0
21.0,50.6,7,0,6930.0
20.9,70.3,8,0,7427.0
18.6,73.8,9,0,7901.0
22.2,58.8,10,0,8399.0
31.2,63.5,11,0,9664.0
16.6,27.6,12,0,9434.0
28.4,53.7,13,0,9992.0
11.4,75.1,14,0,10570.0
20.5,53.6,15,0,10030.0
22.4,48.9,16,0,10454.0
38.4,94.2,17,0,11937.0
22.8,87.3,18,0,9860.0
7.4,67.0,19,0,9280.0
9.0,77.1,20,0,8528.0
25.3,26.6,21,0,7871.0
29.9,48.2,22,0,7216.0
28.0,53.0,23,0,6808.0
26.3,56.5,0,0,6222.0
34.3,52.7,1,0,6727.0
20.7,21.7,2,0,5678.0
32.2,65.8,3,0,6236.0
11.9,68.2,4,0,5555.0
17.8,84.0,5,0,6244.0
10.5,48.2,6,0,6449.0
22.8,46.9,7,0,6979.0
24.6,20.0,8,0,7358.0
25.9,55.6,9,0,8102.0
25.5,73.5,10,0,8442.0
17.6,50.8,11,0,9333.0
23.5,92.2,12,0,9656.0
13.0,56.2,13,0,9874.0
35.9,62.2,14,0,11500.0
22.6,39.6,15,0,10342.0
21.1,64.3,16,0,10783.0
37.7,30.3,17,0,11622.0
15.1,70.4,18,0,10013.0
16.0,70.9,19,0,9426.0
16.2,80.4,20,0,8629.0
24.5,44.7,21,0,7911.0
28.5,62.4,22,0,7099.0
30.9,68.5,23,0,7063.0
45.6,66.6,0,0,9072.0
7.0,47.0,1,0,5861.0
29.9,24.1,2,0,6037.0
20.5,65.2,3,0,5194.0
20.3,57.7,4,0,5772.0
20.0,51.5,5,0,6141.0
17.7,71.5,6,0,5948.0
38.5,59.3,7,0,8446.0
31.7,40.2,8,0,8208.0
25.2,31.0,9,0,8336.0
35.8,43.1,10,0,9692.0
12.9,95.9,11,0,9356.0
14.4,70.8,12,0,9983.0
7.6,62.8,13,0,10159.0
19.4,57.3,14,0,10575.0
26.3,56.3,15,0,10393.0
25.8,77.5,16,0,10397.0
26.2,52.6,17,0,9954.0
13.7,68.7,18,0,9664.0
31.4,54.8,19,0,9801.0
26.9,89.1,20,0,8482.0
30.9,71.1,21,0,8385.0
9.9,78.7,22,0,7531.0
27.5,51.2,23,0,7211.0
15.5,75.9,0,0,5893.0
21.8,55.3,1,0,6317.0
29.3,61.7,2,0,5821.0
25.7,84.5,3,0,5793.0
18.2,44.4,4,0,5914.0
25.1,63.0,5,0,6234.0
12.7,66.6,6,0,6157.0
34.2,67.8,7,0,7685.0
23.4,53.2,8,0,7368.0
33.9,91.3,9,0,8821.0
20.8,40.6,10,0,8885.0
20.8,81.9,11,0,9185.0
18.9,78.2,12,0,9373.0
32.0,88.5,13,0,10553.0
19.3,36.2,14,0,10003.0
30.2,47.0,15,0,10678.0
21.9,82.4,16,0,10453.0
9.2,31.8,17,0,9948.0
20.4,35.9,18,0,9616.0
15.6,52.7,19,0,9145.0
25.3,62.9,20,0,8649.0
15.5,83.9,21,0,8103.0
32.4,57.2,22,0,8201.0
24.3,50.9,23,0,7251.0
23.6,64.7,0,0,6328.0
30.2,67.0,1,0,6406.0
32.7,66.6,2,0,6071.0
24.8,57.3,3,1,4024.0
18.8,30.7,4,0,5628.0
10.8,46.2,5,0,5718.0
19.5,81.3,6,0,6196.0
20.1,62.8,7,0,6779.0
25.9,55.2,8,0,7278.0
22.2,76.8,9,0,8520.0
30.5,43.0,10,0,9099.0
20.1,56.6,11,0,9600.0
24.5,62.1,12,0,9996.0
34.5,53.4,13,0,10921.0
27.7,61.5,14,0,10326.0
24.5,57.2,15,0,10313.0
20.2,39.0,16,0,10286.0
19.9,62.7,17,0,9883.0
18.2,40.1,18,0,9609.0
20.7,62.5,19,0,9272.0
31.0,80.6,20,0,9145.0
23.2,55.8,21,0,8051.0
14.2,42.4,22,0,7367.0
39.1,58.1,23,0,8644.0
27.6,47.5,0,0,6252.0
13.7,68.9,1,0,6200.0
21.5,57.8,2,0,5312.0
25.9,85.6,3,0,5731.0
38.6,77.4,4,0,7375.0
16.1,57.7,5,0,5787.0
32.8,70.7,6,0,6953.0
36.2,54.1,7,0,8122.0
20.0,60.5,8,0,7562.0
22.8,54.6,9,0,7650.0
16.7,71.5,10,0,8747.0
23.4,81.5,11,0,9108.0
24.7,72.0,12,0,9922.0
30.3,73.8,13,0,10052.0
33.7,73.8,14,0,11666.0
19.0,68.3,15,0,10223.0
9.3,42.9,16,0,10604.0
24.8,85.5,17,0,10065.0
27.3,87.1,18,0,9533.0
27.0,56.5,19,0,9253.0
22.4,54.4,20,0,8827.0
26.0,69.2,21,0,7689.0
37.1,68.3,22,0,8888.0
28.1,57.0,23,0,6806.0
22.0,41.2,0,0,6418.0
21.0,64.6,1,0,5924.0
23.6,68.3,2,0,5567.0
38.1,70.9,3,0,6891.0
23.5,65.2,4,0,5816.0
24.8,55.9,5,0,6055.0
21.1,74.9,6,0,6435.0
33.8,61.0,7,0,7754.0
40.7,53.0,8,0,9470.0
28.6,57.3,9,0,8372.0
25.7,33.8,10,0,8246.0
25.3,57.3,11,0,8732.0
5.9,70.3,12,0,10041.0
31.0,65.1,13,0,10254.0
26.1,82.8,14,0,10101.0
28.4,56.1,15,0,10406.0
19.3,67.3,16,0,9987.0
21.9,71.9,17,0,10002.0
21.7,95.1,18,0,9507.0
33.2,62.2,19,0,9929.0
22.0,44.3,20,0,8677.0
41.7,72.7,21,0,9980.0
28.4,88.0,22,0,7367.0
14.8,55.2,23,0,6852.0
24.0,72.6,0,0,6512.0
19.8,78.4,1,0,6242.0
7.4,75.3,2,0,5638.0
37.8,61.9,3,0,7434.0
30.6,49.5,4,0,6251.0
29.3,58.8,5,0,5865.0
26.3,66.9,6,0,6051.0
13.9,73.6,7,0,6685.0
21.1,65.0,8,0,7668.0
31.7,54.3,9,0,8460.0
16.6,68.3,10,0,8243.0
4.7,72.9,11,0,9154.0
23.2,65.7,12,0,9301.0
23.9,47.5,13,0,9867.0
26.1,57.3,14,0,10201.0
30.8,74.2,15,0,10854.0
30.1,39.3,16,0,10838.0
27.1,28.6,17,0,10217.0
34.6,82.6,18,0,10446.0
12.8,67.7,19,0,9126.0
29.0,69.1,20,0,8792.0
30.0,43.8,21,0,8249.0
15.1,71.1,22,0,7325.0
13.0,64.1,23,0,6455.0
19.0,36.2,0,0,6072.0
19.7,81.4,1,0,5841.0
31.0,62.4,2,0,5517.0
20.1,54.1,3,0,5728.0
18.1,54.3,4,0,5407.0
20.1,29.8,5,0,6059.0
33.9,68.9,6,0,7315.0
25.1,63.9,7,0,6691.0
23.6,57.1,8,0,7579.0
24.1,79.2,9,0,8149.0
35.3,39.2,10,0,9660.0
19.0,51.0,11,0,9116.0
35.5,47.2,12,0,11045.0
26.7,55.8,13,0,10125.0
23.7,61.0,14,0,10527.0
45.0,66.5,15,0,12473.0
16.6,54.8,16,0,10338.0
22.2,46.8,17,0,9763.0
15.1,85.3,18,0,9692.0
32.6,96.2,19,0,10036.0
38.5,62.1,20,0,10546.0
38.4,48.6,21,0,9366.0
34.8,82.1,22,0,8292.0
23.4,38.3,23,0,6781.0
22.1,55.0,0,0,6108.0
11.6,49.6,1,0,6117.0
41.3,42.6,2,0,7661.0
28.8,55.8,3,0,5737.0
21.1,47.0,4,0,5806.0
35.6,60.2,5,0,7051.0
17.2,60.4,6,0,6139.0
28.3,50.7,7,0,6825.0
23.6,54.4,8,0,7208.0
30.1,56.5,9,0,8338.0
24.5,72.1,10,0,8821.0
13.4,57.8,11,0,8965.0
25.6,72.4,12,0,9391.0
33.4,68.8,13,0,10897.0
24.8,68.6,14,0,10165.0
31.2,80.8,15,0,10886.0
16.6,43.2,16,0,10382.0
24.8,52.9,17,0,9650.0
20.0,86.4,18,0,9835.0
31.0,56.1,19,0,9412.0
25.3,20.0,20,0,8617.0
30.5,57.0,21,0,8246.0
33.7,62.0,22,0,8124.0
30.5,20.7,23,0,7519.0
27.2,80.0,0,0,6367.0
17.0,49.3,1,0,6102.0
25.0,64.9,2,0,5712.0
20.7,56.6,3,0,5724.0
22.2,40.7,4,0,5765.0
22.0,43.9,5,0,5972.0
17.2,46.0,6,0,6524.0
9.3,76.3,7,0,6831.0
19.7,57.8,8,0,7836.0
26.5,52.2,9,0,8192.0
14.2,46.0,10,0,8393.0
25.1,77.9,11,0,9165.0
40.2,82.0,12,1,10107.0
33.2,77.8,13,0,10865.0
38.1,67.4,14,0,11978.0
28.1,64.3,15,0,10579.0
34.3,41.8,16,0,10997.0
19.2,56.3,17,0,10335.0
19.8,49.7,18,0,9598.0
3.1,32.6,19,0,9081.0
34.5,75.9,20,0,9475.0
37.3,49.6,21,0,9560.0
20.6,77.9,22,0,7325.0
23.0,73.2,23,0,6667.0
19.0,68.4,0,0,6218.0
28.1,69.2,1,0,5572.0
34.0,50.8,2,0,6413.0
11.1,87.9,3,0,5352.0
28.3,60.6,4,0,5669.0
22.8,64.5,5,0,6054.0
25.9,50.3,6,0,6414.0
28.7,46.0,7,1,5652.0
23.5,67.2,8,0,7586.0
24.2,63.3,9,0,7894.0
23.3,48.2,10,1,7125.0
32.8,38.4,11,0,9908.0
28.4,41.0,12,0,9319.0
26.8,77.9,13,0,9835.0
14.8,50.8,14,0,10285.0
22.0,54.9,15,0,10365.0
32.2,81.8,16,0,11049.0
25.3,43.2,17,0,10171.0
30.3,49.1,18,0,9684.0
39.1,48.5,19,0,10974.0
33.3,84.3,20,0,9453.0
25.7,89.9,21,0,8125.0
20.9,71.3,22,0,7592.0
4.6,71.8,23,0,6771.0
23.7,51.3,0,0,6552.0
22.4,89.2,1,0,5744.0
28.1,64.0,2,0,5511.0
23.8,72.8,3,0,5686.0
22.4,58.4,4,0,5608.0
10.8,56.0,5,0,5974.0
17.5,84.9,6,0,6702.0
28.8,68.1,7,0,7001.0
38.7,81.8,8,0,9030.0
24.2,63.8,9,0,7826.0
27.6,47.3,10,0,8281.0
32.6,51.2,11,0,9878.0
18.5,61.5,12,0,9910.0
27.9,50.6,13,0,10014.0
19.1,43.4,14,0,10399.0
31.9,78.0,15,0,11273.0
26.2,51.8,16,0,10599.0
27.4,62.1,17,0,10164.0
18.7,64.4,18,0,9731.0
30.7,51.2,19,1,7795.0
41.7,81.8,20,0,10547.0
16.9,43.2,21,0,7944.0
22.3,63.9,22,0,7208.0
26.9,63.7,23,0,6850.0
31.3,59.2,0,0,7179.0
20.5,40.5,1,0,6225.0
2.3,73.1,2,0,5731.0
35.9,71.2,3,0,6937.0
31.1,49.9,4,0,5999.0
11.1,70.6,5,0,6214.0
20.1,65.6,6,0,5991.0
37.5,40.8,7,0,8414.0
36.6,47.2,8,0,8765.0
32.5,77.1,9,0,8525.0
23.6,64.6,10,1,7079.0
25.7,51.5,11,0,8973.0
24.0,47.1,12,0,9479.0
34.0,52.3,13,0,10664.0
18.0,53.3,14,0,10472.0
18.6,47.3,15,0,10641.0
33.1,33.9,16,0,10648.0
24.6,77.1,17,0,10446.0
36.0,74.6,18,0,10899.0
19.6,40.9,19,0,9258.0
24.6,62.0,20,0,8327.0
17.6,46.5,21,0,8264.0
25.1,56.1,22,0,7419.0
13.2,54.8,23,0,7028.0
21.1,53.6,0,0,6547.0
13.5,90.0,1,0,6189.0
30.6,53.4,2,0,5935.0
30.7,47.9,3,0,5968.0
11.2,48.6,4,0,5559.0
35.7,75.7,5,0,7251.0
45.0,35.2,6,0,8916.0
25.4,48.6,7,0,7014.0
19.9,81.7,8,0,7601.0
47.6,63.7,9,0,10594.0
14.4,62.9,10,0,8891.0
25.2,92.0,11,0,9390.0
26.4,63.7,12,0,9623.0
35.8,49.4,13,0,11313.0
27.9,55.8,14,0,10293.0
21.0,43.0,15,0,10523.0
17.4,78.8,16,0,10244.0
22.3,68.6,17,0,10174.0
16.9,76.9,18,0,9711.0
25.4,78.2,19,0,9114.0
20.5,53.8,20,0,8659.0
13.0,45.8,21,0,8541.0
35.0,59.2,22,0,8298.0
21.0,46.9,23,0,6750.0
14.9,62.5,0,0,6169.0
23.7,77.0,1,0,5809.0
25.5,57.5,2,0,5845.0
11.0,62.2,3,0,5743.0
27.7,58.6,4,0,5681.0
16.6,72.0,5,0,6127.0
38.7,50.0,6,0,8065.0
29.2,27.1,7,0,6946.0
21.8,67.1,8,0,7072.0
19.0,74.8,9,0,8166.0
24.2,66.7,10,0,8655.0
29.9,50.4,11,0,9490.0
24.8,43.0,12,0,9604.0
23.3,67.4,13,0,10227.0
25.5,62.1,14,0,10388.0
20.2,58.1,15,0,10353.0
22.3,87.3,16,0,10073.0
8.3,45.8,17,0,10292.0
32.8,86.6,18,0,10537.0
27.4,60.5,19,0,9251.0
18.8,32.5,20,0,8090.0
40.2,57.3,21,0,9821.0
25.7,74.4,22,0,7331.0
16.7,54.5,23,0,6676.0
31.9,37.9,0,0,7032.0
28.2,57.5,1,0,6092.0
28.2,47.1,2,0,5793.0
21.6,67.4,3,0,5808.0
28.6,71.6,4,0,5568.0
22.9,44.2,5,0,5831.0
29.4,49.4,6,0,6535.0
9.8,71.3,7,0,6676.0
21.5,47.1,8,0,7524.0
38.8,43.8,9,0,9512.0
18.9,42.3,10,0,8881.0
20.2,65.3,11,0,9014.0
21.4,64.6,12,0,10123.0
15.3,49.7,13,0,10484.0
7.3,60.1,14,0,10299.0
23.2,82.9,15,0,10629.0
26.1,45.4,16,0,10238.0
24.6,30.7,17,0,10281.0
23.8,66.8,18,0,9662.0
25.3,58.3,19,0,8943.0
33.2,49.3,20,0,8692.0
23.5,69.8,21,0,7946.0
20.4,72.6,22,0,7435.0
22.8,26.9,23,0,7066.0
29.6,50.2,0,0,6555.0
36.3,94.8,1,0,7367.0
20.0,68.8,2,0,5591.0
25.8,70.1,3,0,5533.0
27.7,77.6,4,0,5893.0
17.1,60.3,5,0,5429.0
25.2,72.0,6,0,6306.0
13.3,70.8,7,0,6720.0
10.8,68.1,8,0,7651.0
27.9,55.2,9,0,7894.0
21.9,62.6,10,0,8724.0
26.6,51.2,11,0,9384.0
24.9,60.2,12,0,9399.0
17.2,42.5,13,0,10051.0
24.6,48.1,14,0,10232.0
15.1,55.8,15,0,10589.0
36.1,45.8,16,0,11672.0
14.2,52.4,17,0,10032.0
23.4,57.5,18,0,9488.0
16.7,66.0,19,0,9408.0
29.6,74.2,20,1,7342.0
22.3,53.0,21,0,7676.0
20.9,80.0,22,0,7072.0
31.8,74.1,23,0,7461.0
25.2,67.6,0,0,6048.0
29.1,62.3,1,0,6463.0
17.1,64.8,2,0,5494.0
13.8,77.8,3,0,5600.0
25.9,78.4,4,0,5714.0
22.4,80.0,5,0,5776.0
30.0,60.6,6,0,6157.0
24.4,68.3,7,0,6838.0
26.6,80.2,8,0,7228.0
12.0,50.6,9,0,8023.0
40.1,55.2,10,0,10413.0
23.7,60.2,11,0,9253.0
30.6,73.5,12,0,10397.0
18.3,73.7,13,0,9969.0
27.5,56.5,14,0,10224.0
14.6,37.4,15,0,10067.0
28.6,63.7,16,0,10372.0
22.2,46.2,17,0,10160.0
25.2,37.7,18,0,9600.0
30.6,41.0,19,0,9671.0
15.1,64.9,20,0,8586.0
19.5,80.4,21,0,7740.0
28.7,60.6,22,0,7540.0
41.8,63.2,23,0,8827.0
23.9,77.7,0,0,6327.0
29.7,36.8,1,0,6068.0
24.1,67.8,2,0,5551.0
40.5,59.8,3,0,7512.0
11.0,68.5,4,0,5636.0
25.8,52.7,5,0,6266.0
12.0,47.7,6,0,6463.0
4.9,62.1,7,0,6909.0
27.4,84.7,8,0,7343.0
26.1,72.9,9,0,7595.0
22.7,52.4,10,0,8460.0
24.2,39.9,11,0,9071.0
49.8,34.8,12,0,12910.0
22.9,79.7,13,0,10072.0
29.1,45.7,14,0,10612.0
19.8,55.1,15,0,10455.0
27.4,79.8,16,0,10550.0
23.1,35.8,17,0,10016.0
21.7,82.4,18,0,9748.0
39.6,56.2,19,0,11001.0
34.4,42.8,20,0,9633.0
26.1,56.3,21,1,6756.0
6.6,49.2,22,0,7540.0
22.1,66.6,23,0,6536.0
46.6,50.3,0,0,9074.0
23.2,31.3,1,0,5919.0
33.8,56.7,2,0,6986.0
36.5,39.7,3,0,6814.0
26.8,63.1,4,0,5485.0
18.3,42.2,5,0,6009.0
5.5,52.7,6,0,6402.0
30.5,62.7,7,0,7156.0
18.5,56.8,8,0,7335.0
26.4,63.8,9,0,8190.0
15.0,70.2,10,0,8450.0
22.9,42.6,11,0,9132.0
25.3,59.0,12,0,9593.0
27.1,20.0,13,0,10297.0
16.1,63.7,14,0,10375.0
34.6,55.5,15,0,11173.0
20.2,45.2,16,0,10125.0
11.6,64.7,17,0,10453.0
24.1,77.6,18,0,9914.0
25.3,52.9,19,0,9368.0
26.3,45.8,20,0,8624.0
35.9,62.5,21,0,9486.0
23.1,40.0,22,0,7158.0
24.0,50.1,23,0,6951.0
16.2,78.3,0,0,6214.0
31.6,60.9,1,0,6406.0
26.5,31.8,2,0,5827.0
21.6,33.0,3,0,5571.0
9.8,62.4,4,0,5595.0
36.6,72.9,5,0,7106.0
15.2,35.7,6,0,5906.0
20.3,66.7,7,0,6953.0
27.9,80.0,8,0,7178.0
15.4,88.3,9,0,8372.0
13.1,65.0,10,0,8564.0
8.0,67.6,11,0,9462.0
30.8,28.0,12,0,9750.0
20.6,91.5,13,0,10225.0
48.4,51.4,14,0,13579.0
17.0,46.0,15,0,10661.0
17.6,56.2,16,0,10013.0
20.5,82.7,17,0,9938.0
26.9,93.1,18,0,9812.0
21.2,61.9,19,0,9230.0
29.9,75.0,20,0,8965.0
17.2,60.6,21,0,7928.0
13.9,44.4,22,0,7689.0
10.6,82.2,23,0,7322.0
7.2,50.7,0,0,6324.0
20.9,83.0,1,0,6012.0
22.6,79.5,2,0,5693.0
19.9,69.2,3,1,4357.0
34.9,87.4,4,0,6890.0
34.8,93.5,5,0,6732.0
22.3,57.4,6,0,6180.0
10.6,47.9,7,0,6598.0
20.5,32.0,8,0,7918.0
20.2,93.7,9,0,8127.0
19.7,53.4,10,0,8502.0
19.4,77.0,11,0,9065.0
19.8,48.9,12,0,9858.0
21.9,83.1,13,0,10259.0
19.9,49.5,14,0,10478.0
26.7,42.1,15,0,10315.0
27.9,56.9,16,0,10379.0
17.7,52.0,17,0,10101.0
35.2,68.9,18,0,10585.0
17.2,59.2,19,1,7515.0
12.1,69.4,20,0,8704.0
28.0,55.6,21,0,8046.0
18.5,50.0,22,0,7490.0
27.6,51.2,23,0,6958.0
5.8,90.7,0,0,6603.0
36.1,63.4,1,0,6987.0
30.4,30.2,2,0,6165.0
13.0,52.2,3,0,5750.0
13.2,61.5,4,0,5619.0
38.4,87.7,5,0,7503.0
19.1,75.4,6,0,6246.0
18.3,46.2,7,0,7222.0
6.9,96.3,8,0,7400.0
22.2,59.5,9,0,8090.0
23.2,78.7,10,0,8568.0
30.7,42.7,11,0,9513.0
13.8,24.0,12,0,9437.0
12.8,38.9,13,0,10298.0
28.6,20.0,14,0,10563.0
33.1,91.7,15,0,11098.0
12.4,63.2,16,0,10138.0
33.7,46.1,17,0,10962.0
25.3,66.8,18,0,9598.0
33.7,62.8,19,1,8516.0
24.4,69.3,20,0,8368.0
4.8,78.1,21,0,8043.0
23.8,55.7,22,0,7426.0
33.5,46.8,23,0,7841.0
17.9,72.4,0,0,6273.0
21.9,72.0,1,0,5855.0
23.6,61.5,2,0,5370.0
1.8,92.7,3,0,5820.0
38.4,53.4,4,0,7416.0
17.8,46.5,5,0,5927.0
29.0,66.3,6,0,6194.0
24.3,49.9,7,0,6557.0
35.1,67.4,8,0,8329.0
28.2,47.5,9,0,8230.0
23.1,54.0,10,0,8679.0
17.9,88.4,11,0,8901.0
31.4,53.9,12,0,10285.0
10.0,48.0,13,0,9911.0
30.2,77.6,14,1,9039.0
16.2,44.2,15,0,10594.0
35.0,49.6,16,0,11524.0
26.3,68.6,17,0,10297.0
30.2,74.1,18,0,10015.0
25.7,78.3,19,0,9377.0
11.0,48.8,20,0,8504.0
18.1,68.9,21,0,7948.0
30.4,53.0,22,0,7670.0
26.3,50.9,23,0,6805.0
34.4,78.0,0,0,7013.0
28.2,51.8,1,0,5910.0
17.3,64.2,2,0,5972.0
18.6,62.3,3,0,5381.0
25.8,43.9,4,0,5416.0
6.5,74.5,5,0,5672.0
38.4,68.4,6,0,8393.0
28.5,30.2,7,1,5473.0
34.8,64.2,8,0,8347.0
12.4,48.4,9,0,8014.0
35.0,76.5,10,0,9710.0
42.9,38.3,11,0,11300.0
14.4,54.7,12,0,9594.0
31.2,65.4,13,0,10523.0
25.0,60.8,14,0,10173.0
12.6,71.4,15,0,10321.0
28.9,37.2,16,0,10530.0
31.7,84.8,17,0,10429.0
20.2,67.9,18,0,10219.0
34.3,80.4,19,0,10300.0
11.7,73.1,20,0,8367.0
13.0,59.8,21,0,7504.0
26.1,40.7,22,0,7241.0
25.2,51.5,23,0,6937.0
19.3,83.8,0,0,6401.0
31.5,80.8,1,0,6421.0
29.2,50.7,2,0,5749.0
31.9,20.0,3,0,5999.0
24.0,56.8,4,0,5601.0
29.8,55.7,5,0,5992.0
21.4,56.3,6,0,6223.0
41.4,67.9,7,0,9081.0
18.5,73.1,8,0,7225.0
41.8,74.9,9,0,10199.0
25.3,66.7,10,1,7274.0
14.0,33.0,11,0,8984.0
35.9,54.9,12,0,10720.0
26.0,94.6,13,0,10292.0
31.8,65.6,14,0,10704.0
34.8,65.5,15,0,11407.0
27.7,65.4,16,0,10726.0
20.3,66.2,17,0,10274.0
32.8,24.3,18,1,8935.0
25.0,56.4,19,1,7868.0
30.5,59.4,20,0,8983.0
7.8,79.2,21,0,8204.0
28.6,60.7,22,0,7056.0
19.9,35.3,23,0,6772.0
38.2,66.5,0,0,7420.0
30.0,47.9,1,1,4752.0
26.9,41.7,2,0,5635.0
28.9,47.5,3,0,6006.0
17.0,68.1,4,0,5824.0
38.0,78.9,5,0,7314.0
40.9,67.2,6,0,8161.0
28.1,69.5,7,0,6898.0
37.7,67.1,8,0,8723.0
20.4,61.5,9,0,7994.0
18.6,70.5,10,0,8885.0
25.3,23.7,11,0,9034.0
28.5,61.7,12,0,9679.0
21.8,44.3,13,0,10017.0
29.3,77.4,14,0,11145.0
27.5,57.8,15,0,10522.0
17.0,60.5,16,0,10545.0
29.2,37.4,17,0,10405.0
31.9,75.3,18,0,10450.0
26.4,69.4,19,0,9295.0
34.2,68.4,20,0,9627.0
15.3,47.8,21,0,7710.0
28.7,48.4,22,0,7562.0
15.6,63.4,23,0,6778.0
16.1,49.6,0,0,6412.0
20.0,66.5,1,0,5907.0
17.5,27.6,2,0,5834.0
20.6,52.7,3,0,5788.0
23.3,87.0,4,0,5099.0
31.7,66.6,5,0,6389.0
22.4,62.5,6,0,5931.0
12.3,89.8,7,0,6848.0
34.1,25.0,8,0,8237.0
18.3,47.8,9,0,8271.0
24.5,54.0,10,0,8663.0
28.6,72.9,11,0,9189.0
26.6,73.1,12,0,9885.0
33.8,47.0,13,0,10878.0
28.8,75.0,14,0,10343.0
18.1,54.0,15,0,10479.0
42.4,78.2,16,0,12805.0
26.6,44.5,17,0,10249.0
23.8,58.2,18,0,9810.0
32.7,52.6,19,0,10457.0
27.0,75.8,20,0,8475.0
28.2,52.2,21,0,7878.0
44.9,59.4,22,0,9949.0
22.8,67.6,23,0,7103.0
22.5,68.2,0,0,6115.0
25.9,73.3,1,0,6272.0
33.6,63.2,2,0,6230.0
12.9,53.7,3,0,5576.0
9.3,54.8,4,0,5716.0
20.3,60.4,5,0,5745.0
11.9,63.7,6,0,6179.0
21.6,57.8,7,0,6959.0
29.0,60.3,8,0,7820.0
17.9,37.2,9,0,7577.0
13.6,70.0,10,0,8657.0
25.6,62.7,11,0,9177.0
31.9,75.0,12,0,10304.0
11.4,60.0,13,0,10015.0
31.6,33.9,14,0,10594.0
31.5,54.6,15,0,11239.0
32.6,57.0,16,0,11245.0
34.7,71.1,17,0,11070.0
42.6,28.9,18,0,11792.0
22.2,60.6,19,0,9078.0
25.9,67.7,20,0,8104.0
21.7,50.1,21,0,8071.0
25.0,61.1,22,0,7535.0
37.3,50.6,23,1,6717.0
14.2,49.1,0,0,6286.0
18.1,53.9,1,0,5948.0
36.0,49.3,2,1,5214.0
33.2,70.3,3,0,6274.0
22.1,49.0,4,0,5649.0
31.8,46.5,5,0,6636.0
27.7,86.5,6,0,6579.0
37.0,74.4,7,0,8104.0
25.6,32.1,8,0,7170.0
33.2,48.5,9,0,8788.0
46.1,63.6,10,0,11744.0
29.8,64.9,11,0,9276.0
25.4,37.6,12,0,9874.0
30.8,77.4,13,0,10763.0
22.1,72.4,14,0,10246.0
44.1,67.2,15,0,12675.0
26.4,80.4,16,0,10433.0
22.8,66.8,17,0,10149.0
18.3,66.7,18,0,9836.0
33.8,83.4,19,0,10481.0
31.9,76.5,20,0,9245.0
21.0,47.4,21,0,7762.0
29.6,69.5,22,0,7634.0
12.9,50.0,23,0,6848.0
26.5,67.6,0,0,6556.0
28.6,67.1,1,0,5975.0
38.7,39.2,2,0,7199.0
18.8,58.2,3,0,5326.0
14.8,64.0,4,0,5791.0
17.8,53.5,5,0,6591.0
14.3,64.7,6,0,6258.0
35.7,72.1,7,0,8044.0
37.4,59.5,8,0,8678.0
27.6,63.4,9,0,7744.0
34.8,80.8,10,0,9724.0
26.1,67.1,11,0,9206.0
24.2,63.0,12,0,9220.0
22.3,45.6,13,0,10400.0
22.5,70.1,14,0,10401.0
12.6,65.0,15,0,10415.0
27.1,79.3,16,0,10234.0
24.7,60.7,17,0,10160.0
31.0,32.8,18,0,10232.0
25.7,34.5,19,0,9280.0
23.7,71.0,20,0,8835.0
18.0,51.4,21,0,8259.0
25.6,66.6,22,0,7780.0
